run_id,experiment_id,formation,wind_direction,wind_speed,inter_drone_distance_cm,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_1,192.168.0.102,B11,1,diamond_1,7,3,node_segment_1_of_4,2026-06-21T17:55:30.170,19.699,0.0,65,65,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_2,192.168.0.109,B10,2,diamond_2,5,1,node_segment_1_of_4,2026-06-21T17:55:30.170,19.699,0.0,64,64,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_3,192.168.0.103,B13,3,diamond_3,6,2,node_segment_1_of_4,2026-06-21T17:55:30.170,19.699,0.0,66,66,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_4,192.168.0.106,B14,4,diamond_4,7,3,node_segment_1_of_4,2026-06-21T17:55:30.170,19.699,0.0,65,65,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_5,192.168.0.107,B12,5,diamond_5,5,1,node_segment_1_of_4,2026-06-21T17:55:30.170,19.699,0.0,63,63,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_1,192.168.0.102,B11,1,diamond_1,7,3,node_segment_1_of_4,2026-06-21T17:55:30.276,19.804,0.106,65,65,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_2,192.168.0.109,B10,2,diamond_2,5,1,node_segment_1_of_4,2026-06-21T17:55:30.276,19.804,0.106,64,64,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_3,192.168.0.103,B13,3,diamond_3,6,2,node_segment_1_of_4,2026-06-21T17:55:30.276,19.804,0.106,66,66,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_4,192.168.0.106,B14,4,diamond_4,7,3,node_segment_1_of_4,2026-06-21T17:55:30.276,19.804,0.106,65,65,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_5,192.168.0.107,B12,5,diamond_5,5,1,node_segment_1_of_4,2026-06-21T17:55:30.276,19.804,0.106,63,63,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_1,192.168.0.102,B11,1,diamond_1,7,3,node_segment_1_of_4,2026-06-21T17:55:30.381,19.91,0.211,65,65,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_2,192.168.0.109,B10,2,diamond_2,5,1,node_segment_1_of_4,2026-06-21T17:55:30.381,19.91,0.211,64,64,0
20260621_175510,diamond_75_head_lv1_new_002,diamond,head wind,Level1,75,drone_3,192.168.0.103,B13,3,diamond_3,6,2,node_segment_1_of_4,2026-06-21T17:55:30.381,19.91,0.211,66,66,0
