run_id,experiment_id,formation,wind_direction,wind_speed,drone_name,drone_ip,battery_id,takeoff_order,drone_role,mission_pad,target_pad,phase,timestamp,elapsed_time,node_elapsed_time,battery,battery_start,battery_drop_from_start
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T15:45:46.726,18.133,0.33,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T15:45:46.726,18.133,0.33,46,46,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T15:45:46.726,18.133,0.33,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T15:45:46.726,18.133,0.33,50,50,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T15:45:46.726,18.133,0.33,49,49,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T15:45:46.835,18.241,0.438,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T15:45:46.835,18.241,0.438,46,46,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T15:45:46.835,18.241,0.438,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T15:45:46.835,18.241,0.438,50,50,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T15:45:46.835,18.241,0.438,49,49,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T15:45:46.946,18.353,0.549,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T15:45:46.946,18.353,0.549,46,46,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T15:45:46.946,18.353,0.549,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T15:45:46.946,18.353,0.549,50,50,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T15:45:46.946,18.353,0.549,49,49,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T15:45:47.052,18.458,0.655,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T15:45:47.052,18.458,0.655,46,46,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_3,192.168.0.103,B13,3,vee_3,3,8,node_segment_1_of_5,2026-05-26T15:45:47.052,18.458,0.655,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_4,192.168.0.106,B14,4,vee_4,5,2,node_segment_1_of_5,2026-05-26T15:45:47.052,18.458,0.655,50,50,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_5,192.168.0.107,B15,5,vee_5,1,8,node_segment_1_of_5,2026-05-26T15:45:47.052,18.458,0.655,49,49,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_1,192.168.0.101,B11,1,vee_1,1,6,node_segment_1_of_5,2026-05-26T15:45:47.159,18.566,0.762,52,52,0
20260526_154528,vee_head_lv1_new_006,vee,head wind,Level1,drone_2,192.168.0.109,B10,2,vee_2,5,2,node_segment_1_of_5,2026-05-26T15:45:47.159,18.566,0.762,46,46,0
